,tweet_id,retweet_count,favorite_count
1886,817423860136083456,16233,36220
1887,817502432452313088,3685,0
1888,817536400337801216,3302,12523
1889,817777686764523520,2907,11339
1890,817827839487737856,29510,54939
1891,817908911860748288,859,5131
1892,818145370475810816,2821,13014
1893,818259473185828864,2482,11683
1894,818307523543449600,8825,0
1895,818536468981415936,2690,11556
1896,818588835076603904,6670,0
1897,818614493328580608,2804,10449
1898,818627210458333184,8094,23513
1899,818646164899774464,22657,0
1900,819004803107983360,39881,91805
1901,819006400881917952,20550,47858
1902,819015331746349056,20550,0
1903,819015337530290176,39881,0
1904,819227688460238848,7263,24442
1905,819238181065359360,437,2418
1906,819347104292290560,1312,7644
1907,819588359383371776,2138,10133
1908,819711362133872640,3397,14241
1909,819924195358416896,5243,13623
1910,819952236453363712,1283,5632
1911,820013781606658048,1283,0
1912,820078625395449856,6826,20969
1913,820314633777061888,613,3530
1914,820446719150292992,2803,0
1915,820494788566847488,613,0
1916,820690176645140480,3490,12905
1917,820749716845686784,10739,33384
1918,820837357901512704,7263,0
1919,821044531881721856,2485,13407
1920,821107785811234816,2306,10141
1921,821149554670182400,2188,9213
1922,821153421864615936,10,267
1923,821407182352777216,4708,12450
1924,821421320206483456,6063,0
1925,821522889702862848,1922,8490
1926,821765923262631936,1807,8897
1927,821813639212650496,3622,0
1928,821886076407029760,2537,11998
1929,822163064745328640,5200,0
1930,822244816520155136,10655,36998
1931,822462944365645824,15852,30079
1932,822489057087389696,6929,19188
1933,822610361945911296,3216,15613
1934,822647212903690240,6929,0
1935,822859134160621568,2474,13978
1936,822872901745569792,47427,139793
1937,822975315408461824,3724,18253
1938,823269594223824896,10655,0
1939,823322678127919104,4345,16622
1940,823333489516937216,27,734
1941,823581115634085888,2860,13772
1942,823699002998870016,2611,13288
1943,823719002937630720,12123,0
1944,823939628516474880,2930,11225
1945,824025158776213504,637,5032
1946,824297048279236608,4184,15886
1947,824325613288833024,11225,12436
1948,824663926340194304,1875,10636
1949,824775126675836928,3799,15800
1950,824796380199809024,5942,0
1951,825026590719483904,1377,6699
1952,825120256414846976,1377,0
1953,825147591692263424,4939,19306
1954,825535076884762624,18559,54895
1955,825829644528148480,2687,13422
1956,825876512159186944,2020,11031
1957,826115272272650240,3386,16500
1958,826204788643753984,1005,5148
1959,826240494070030336,2793,13993
1960,826476773533745152,4530,19401
1961,826598365270007808,2533,10605
1962,826598799820865536,272,5381
1963,826615380357632000,4267,0
1964,826848821049180160,11013,38389
1965,826958653328592896,5395,22728
1966,827199976799354880,2417,11121
1967,827324948884643840,3300,16704
1968,827600520311402496,1022,7788
1969,827653905312006144,3239,16213
1970,827933404142436352,5624,21179
1971,828011680017821696,2315,10892
1972,828046555563323392,3086,12367
1973,828361771580813312,183,2307
1974,828372645993398272,3177,13201
1975,828376505180889088,1146,7761
1976,828381636999917568,2397,13275
1977,828408677031882752,1384,8050
1978,828409743546925056,1239,6617
1979,828650029636317184,1449,9985
1980,828708714936930304,12091,38472
1981,828770345708580864,6313,26875
1982,828801551087042560,3658,0
1983,829011960981237760,17459,55691
1984,829141528400556032,7973,25727
1985,829374341691346944,10006,36351
1986,829449946868879360,2182,10990
1987,829501995190984704,11420,33353
1988,829861396166877184,2101,12843
1989,829878982036299776,5395,0
1990,830097400375152640,3218,10326
1991,830173239259324416,6125,0
1992,830583320585068544,18062,70229
1993,830956169170665472,1604,8363
1994,831262627380748288,2201,12503
1995,831309418084069376,2623,12312
1996,831315979191906304,1196,6855
1997,831322785565769728,1642,9677
1998,831552930092285952,2460,9434
1999,831650051525054464,2077,7531
2000,831670449226514432,1943,10967
2001,831911600680497152,6998,29005
2002,831926988323639296,35,358
2003,831939777352105984,6570,25154
2004,832032802820481024,4974,18687
2005,832040443403784192,10409,0
2006,832088576586297344,2,69
2007,832215726631055360,10062,0
2008,832215909146226688,6643,0
2009,832273440279240704,2501,11852
2010,832369877331693568,3417,17996
2011,832397543355072512,2385,12512
2012,832636094638288896,2988,16596
2013,832645525019123712,555,3058
2014,832682457690300416,3142,12437
2015,832757312314028032,3878,17635
2016,832769181346996224,40,0
2017,832998151111966720,2372,13920
2018,833124694597443584,5176,21144
2019,833479644947025920,2215,15561
2020,833722901757046784,3433,21699
2021,833732339549220864,230,0
2022,833826103416520704,3994,18830
2023,833863086058651648,2571,14031
2024,834086379323871232,2371,13676
2025,834089966724603904,2274,10512
2026,834167344700198912,3890,16502
2027,834209720923721728,5122,21568
2028,834458053273591808,1793,10054
2029,834477809192075264,11420,0
2030,834574053763584000,2708,14311
2031,834786237630337024,5874,22176
2032,834931633769889792,1764,11312
2033,835152434251116544,3227,23493
2034,835172783151792128,6131,27319
2035,835246439529840640,77,2189
2036,835264098648616960,1819,8086
2037,835297930240217088,3206,17178
2038,835309094223372288,22458,0
2039,835536468978302976,1819,0
2040,835574547218894848,3868,18622
2041,835685285446955008,8704,0
2042,836001077879255040,4581,19967
2043,836260088725786624,4580,22209
2044,836380477523124224,3162,15396
2045,836397794269200384,29510,0
2046,836648853927522304,581,0
2047,836677758902222848,2370,13175
2048,836753516572119040,4923,20090
2049,836989968035819520,2454,13281
2050,837110210464448512,2549,16731
2051,837366284874571776,5644,22082
2052,837471256429613056,2443,13339
2053,837482249356513280,469,4001
2054,837820167694528512,8368,35689
2055,838083903487373312,3362,18382
2056,838085839343206400,0,147
2057,838150277551247360,353,1753
2058,838201503651401728,10739,0
2059,838476387338051584,5118,23554
2060,838561493054533632,1409,11383
2061,838831947270979584,11767,0
2062,838916489579200512,36,0
2063,838921590096166912,2209,11647
2064,838952994649550848,4229,20440
2065,839239871831150592,6955,28356
2066,839290600511926272,151,0
2067,839549326359670784,8271,28685
2068,839990271299457024,2436,13982
2069,840268004936019968,6094,20074
2070,840370681858686976,4824,17133
2071,840632337062862848,1860,9343
2072,840696689258311680,1041,12788
2073,840698636975636480,2,185
2074,840728873075638272,17153,0
2075,840761248237133824,1860,0
2076,841077006473256960,5624,23792
2077,841314665196081152,4981,16458
2078,841320156043304960,5772,20555
2079,841439858740625408,3901,13124
2080,841680585030541312,8219,26654
2081,841833993020538880,16233,0
2082,842115215311396864,3211,14555
2083,842163532590374912,6143,25415
2084,842535590457499648,3711,18777
2085,842765311967449088,1351,7000
2086,842846295480000512,3811,15795
2087,843235543001513984,6397,22320
2088,843604394117681152,2915,17520
2089,843856843873095680,4896,22225
2090,843981021012017152,3093,15694
2091,844223788422217728,2325,14136
2092,844580511645339648,3318,17084
2093,844704788403113984,10920,40126
2094,844973813909606400,3392,15660
2095,844979544864018432,2720,14096
2096,845098359547420672,8073,0
2097,845306882940190720,5681,24147
2098,845397057150107648,1903,7898
2099,845677943972139008,5042,25998
2100,845812042753855488,9202,30309
2101,846042936437604352,3049,16542
2102,846139713627017216,10417,31944
2103,846153765933735936,9552,32774
2104,846505985330044928,3240,14572
2105,846514051647705088,12202,46120
2106,846874817362120704,4121,20742
2107,847116187444137984,3366,22105
2108,847157206088847360,6158,20589
2109,847251039262605312,4506,21110
2110,847606175596138496,3568,19384
2111,847617282490613760,443,7230
2112,847842811428974592,1406,5642
2113,847962785489326080,5347,24258
2114,847971574464610304,448,0
2115,847978865427394560,3417,0
2116,848212111729840128,3212,16821
2117,848213670039564288,779,8424
2118,848324959059550208,4814,25507
2119,848690551926992896,4527,25949
2120,849051919805034496,8910,43691
2121,849336543269576704,1974,11745
2122,849412302885593088,3286,16330
2123,849668094696017920,5176,0
2124,849776966551130112,7942,31301
2125,850019790995546112,5106,21015
2126,850145622816686080,3995,16768
2127,850333567704068096,350,3529
2128,850380195714523136,2732,13405
2129,850753642995093504,9670,31781
2130,851224888060895232,5954,21208
2131,851464819735769088,7374,24845
2132,851591660324737024,3610,16593
2133,851861385021730816,23,0
2134,851953902622658560,10006,0
2135,852189679701164032,1650,11721
2136,852226086759018496,7066,20452
2137,852311364735569920,10260,33840
2138,852553447878664192,3649,16710
2139,852672615818899456,2242,15230
2140,852912242202992640,1902,9250
2141,852936405516943360,2077,0
2142,853299958564483072,3697,15834
2143,853639147608842240,10488,35474
2144,853760880890318848,5983,29104
2145,854010172552949760,3254,16480
2146,854120357044912128,7720,32499
2147,854365224396361728,4839,19191
2148,854482394044301312,7074,29765
2149,854732716440526848,6285,23160
2150,855138241867124736,47,0
2151,855245323840757760,6143,0
2152,855459453768019968,8425,30297
2153,855818117272018944,5580,26949
2154,855851453814013952,18182,46012
2155,855857698524602368,2164,11978
2156,855860136149123072,1052,5089
2157,855862651834028032,27,347
2158,856282028240666624,6472,28010
2159,856288084350160896,17,524
2160,856330835276025856,693,0
2161,856526610513747968,1928,11961
2162,856543823941562368,2943,16407
2163,856602993587888128,10920,0
2164,857029823797047296,4087,19101
2165,857062103051644928,175,0
2166,857214891891077120,18,228
2167,857263160327368704,4596,20172
2168,857393404942143488,1675,5954
2169,857746408056729600,10831,34503
2170,857989990357356544,2629,16243
2171,858107933456039936,2952,15820
2172,858471635011153920,4920,21632
2173,858843525470990336,3531,15611
2174,858860390427611136,8271,0
2175,859074603037188096,13811,34033
2176,859196978902773760,30594,90315
2177,859607811541651456,1596,18657
2178,859851578198683648,3552,15446
2179,859924526012018688,4132,19602
2180,860177593139703808,31224,0
2181,860184849394610176,5916,16724
2182,860276583193509888,3513,18343
2183,860524505164394496,5337,23673
2184,860563773140209664,2180,7530
2185,860924035999428608,827,0
2186,860981674716409856,2180,0
2187,861005113778896896,3831,16726
2188,861288531465048064,4191,17199
2189,861383897657036800,10795,36122
2190,862096992088072192,23455,74518
2191,862457590147678208,4991,20520
2192,862722525377298432,3547,17045
2193,862831371563274240,5126,19150
2194,863062471531167744,2456,8512
2195,863079547188785152,1112,8752
2196,863427515083354112,97,2258
2197,863432100342583296,5271,23767
2198,863471782782697472,2456,0
2199,863553081350529024,4198,15259
2200,863907417377173504,4155,20546
2201,864197398364647424,8952,30051
2202,864279568663928832,3036,14576
2203,864873206498414592,8721,32148
2204,865006731092295680,7691,27873
2205,865359393868664832,5002,26342
2206,865718153858494464,5617,25505
2207,866094527597207552,8368,0
2208,866334964761202688,14426,52231
2209,866450705531457536,35251,121440
2210,866686824827068416,3473,19180
2211,866720684873056256,4800,19928
2212,867051520902168576,7845,31991
2213,867072653475098624,121,0
2214,867421006826221568,2497,15984
2215,867774946302451712,7311,33668
2216,867900495410671616,4167,23982
2217,868552278524837888,2085,10033
2218,868622495443632128,5269,26476
2219,868639477480148992,2085,0
2220,868880397819494400,14384,64899
2221,869227993411051520,3766,20219
2222,869596645499047936,3116,15792
2223,869702957897576448,6296,27889
2224,869772420881756160,9947,41896
2225,870063196459192320,8272,36178
2226,870308999962521600,4113,21551
2227,870374049280663552,25968,81644
2228,870656317836468224,2611,12247
2229,870726314365509632,3,117
2230,870804317367881728,6140,33148
2231,871032628920680448,3772,22353
2232,871102520638267392,5441,20626
2233,871166179821445120,5624,0
2234,871515927908634624,3414,19901
2235,871762521631449088,3430,19942
2236,871879754684805120,10992,37326
2237,872122724285648896,8013,33849
2238,872261713294495744,6230,33644
2239,872486979161796608,8888,40003
2240,872620804844003328,3635,20431
2241,872820683541237760,3630,14466
2242,872967104147763200,5322,26850
2243,873213775632977920,1557,7097
2244,873337748698140672,1557,0
2245,873580283840344064,3864,23764
2246,874012996292530176,10204,33914
2247,874057562936811520,3884,22267
2248,874296783580663808,4025,25559
2249,874434818259525632,14426,0
2250,874680097055178752,4551,27297
2251,875021211251597312,4619,24981
2252,875097192612077568,5931,26867
2253,875144289856114688,4830,21509
2254,875747767867523072,4203,24704
2255,876120275196170240,4582,27381
2256,876484053909872640,2345,18393
2257,876537666061221888,4540,23054
2258,876838120628539392,3264,20286
2259,877201837425926144,5454,26572
2260,877316821321428992,5066,26827
2261,877556246731214848,3716,22263
2262,877611172832227328,78,0
2263,877736472329191424,18648,78086
2264,878057613040115712,6647,41153
2265,878281511006478336,1253,7584
2266,878316110768087040,6490,0
2267,878404777348136960,1253,0
2268,878604707211726848,7031,29622
2269,878776093423087616,4031,19007
2270,879008229531029504,2631,18581
2271,879050749262655488,4595,22071
2272,879130579576475648,6647,0
2273,879376492567855104,3037,16435
2274,879415818425184256,43228,103622
2275,879492040517615616,3101,22930
2276,879674319642796032,10,302
2277,879862464715927552,3411,21871
2278,880095782870896640,4236,27032
2279,880221127280381952,4111,26461
2280,880465832366813184,6122,27917
2281,880872448815771648,3731,20826
2282,880935762899988480,2711,16668
2283,881268444196462592,5048,22599
2284,881536004380872704,15555,48360
2285,881633300179243008,7,124
2286,881666595344535552,10403,49510
2287,881906580714921984,3310,23798
2288,882045870035918848,4834,28726
2289,882268110199369728,11295,43971
2290,882627270321602560,5931,27333
2291,882762694511734784,4775,27689
2292,882992080364220416,3820,23439
2293,883117836046086144,6486,36357
2294,883360690899218432,3606,22201
2295,883482846933004288,9669,44919
2296,883838122936631296,3362,21430
2297,884162670584377344,2902,19922
2298,884247878851493888,19970,71407
2299,884441805382717440,5508,26423
2300,884562892145688576,4562,23773
2301,884876753390489600,5460,27317
2302,884925521741709312,17765,75718
2303,885167619883638784,4273,21443
2304,885311592912609280,18062,0
2305,885518971528720384,3652,19996
2306,885528943205470208,6253,35184
2307,885984800019947520,6582,31930
2308,886054160059072512,104,0
2309,886258384151887872,6123,27393
2310,886267009285017600,4,116
2311,886366144734445568,3115,20740
2312,886680336477933568,4344,21952
2313,886736880519319552,3187,11802
2314,886983233522544640,7559,34373
2315,887101392804085760,5801,29914
2316,887343217045368832,10143,32949
2317,887473957103951872,17683,67490
2318,887517139158093824,11375,45257
2319,887705289381826560,5242,29531
2320,888078434458587136,3397,21278
2321,888554962724278272,3445,19389
2322,888804989199671296,4169,25011
2323,888917238123831296,4382,28487
2324,889278841981685760,5216,24682
2325,889531135344209920,2187,14789
2326,889638837579907072,4403,26548
2327,889665388333682688,9765,47064
2328,889880896479866880,4838,27205
2329,890006608113172480,7130,30002
2330,890240255349198848,7179,31227
2331,890609185150312448,4165,27217
2332,890729181411237888,18349,63913
2333,890971913173991424,2002,11576
2334,891087950875897856,3028,19811
2335,891327558926688256,9110,39398
2336,891689557279858688,8412,41231
2337,891815181378084864,4043,24503
2338,892177421306343424,6108,32542
2339,892420643555336192,8264,37871
